	slope	pval	qval
MPND	-0.1366727526702466	0.0011050146968215	0.030888357567270524
SH3GL1	-0.1064011390084722	0.0017763520926824	0.041153528538649245
PLIN4	0.3472103095628352	0.0003072587139453	0.014511120947010837
PLIN5	0.3656029970923088	0.0011613685843146	0.031876035070338184
LRG1	0.3963067312535369	0.0030431400987317	0.056430402265611745
MYDGF	-0.1148277333073956	0.0062167046317719	0.0860281672296092
DPP9	-0.1515162324937129	1.2089407317016872e-06	0.00039999086318217274
TICAM1	-0.2415944926206458	1.1299437499952466e-05	0.0020910753569354738
DUS3L	-0.1246606798706182	0.0038787861022675	0.06485472921745401
NDUFA11	-0.1131162924522638	0.002975983059714	0.05567795347668043
CTC-232P5.1	0.2833526542462265	0.0024700438908939	0.04977653602498331
RFX2	0.3145153537409672	0.0023333421149089	0.048074927994863355
CTC-232P5.3	0.2824938866516142	0.0076658453418843	0.09712085028477035
CLPP	-0.1322921506256336	0.0003712678557326	0.016162882599803908
ALKBH7	-0.168506699125418	0.0002433917558547	0.012862771283271813
GTF2F1	-0.1394193891799117	9.691848677836304e-05	0.007569347682695845
KHSRP	-0.0923239784054268	0.0031957261607954	0.058211966780291724
DENND1C	-0.1439898620562489	0.0015762026523731	0.038689783124133
TUBB4A	-0.3519719277669036	0.0015623429860948	0.0384925001522773
C19orf45	-0.2660308769720819	0.0057792059499282	0.08220385909809284
MCOLN1	-0.2034777263038828	0.0041723137233354	0.0677498366401922
XAB2	-0.1235414737681024	0.0007418732454632	0.02425170312354911
MCEMP1	0.450789729931666	0.0054563944675897	0.07918008686195027
MAP2K7	-0.1214434227054444	0.0001051857101802	0.007909501777076416
SNAPC2	-0.1864932065347966	2.9937768804843407e-06	0.0008131157585044832
ELAVL1	-0.0899674529437428	0.0036900014513084	0.06320820810474684
NDUFA7	-0.1176140260657109	0.0056474597108959	0.08098400854668479
RPS28	-0.1931936109035679	0.0026729011033966	0.05189154233165974
RAB11B	-0.1000900605698094	0.0023221240383636	0.04798236014471826
HNRNPM	-0.1157863009589818	7.478396521988063e-05	0.0066276075150709796
ZNF414	-0.1281447608013559	0.0041340164564484	0.06740866977014069
CTD-2529P6.3	0.2839330489100343	0.0011181742246268	0.031107401718060115
ZNF559	0.1674639464797069	0.0006629951680235	0.022692308597328473
RPS4XP22	0.259573655588875	0.0054104243348141	0.07867706025397071
PIN1	-0.1130740378126106	0.001158891606359	0.031856097972986164
C19orf66	-0.1723304936313392	0.0004787392355752	0.018876205731392703
CTD-2240E14.4	-0.3040344153632786	0.0022705556539805	0.04730752991327008
EIF3G	-0.2252052717669621	1.160768882243433e-06	0.0003863944806063018
S1PR2	-0.3561813892131107	0.0001770730510094	0.010564778142847174
CDC37	-0.1394273757506601	5.6364412266440026e-05	0.0056667513709935426
PDE4A	-0.3581456252386909	0.0005699822545939	0.02081369313899009
S1PR5	-0.4747471480552637	0.005777930467012	0.08220385909809284
YIPF2	-0.1429254705510373	0.0014492261967212	0.036798212340187784
TIMM29	-0.0768032531577961	0.0041529856853518	0.06757948420633206
SMARCA4	-0.1639966868701271	0.0019143970836743	0.04300854551108946
CTC-510F12.2	-0.3346195884534153	0.0018171362376023	0.04175130533804073
RAB3D	0.2944044431855483	0.0058571328140177	0.08277312828963351
PRKCSH	-0.1131736913245553	0.0039026452256866	0.06517381711859373
ECSIT	-0.2544210046384896	3.0151907526060272e-05	0.0038280300829364703
ELOF1	-0.1797790642355503	0.0010458406497807	0.029870249313689836
ZNF441	0.3037693610586601	0.0004688629591572	0.018628942260778648
ZNF439	0.3484382395797497	5.755573536764936e-05	0.005752430429124337
AC020951.1	0.3158067844570871	0.0015431865116417	0.03833074618967591
ZNF700	0.2244717180048638	0.000246111981316	0.012898091213334736
CTD-2006C1.12	0.3731124425262898	0.0011206188265038	0.031133218500885945
ZNF763	0.3325651936683126	0.0001446696858475	0.009402151773555618
ZNF844	0.2165494300701001	0.000624926847615	0.021998458221242956
ZNF788	0.2363616870155325	0.0025764074092871	0.050850048187925295
ZNF20	0.290361542415629	0.0015430955326369	0.03833074618967591
ZNF44	0.1256417596073551	9.523365954491934e-05	0.007494143619708625
ZNF442	0.3892622648015211	1.9276179162299193e-05	0.0029574122759959236
CTD-3105H18.4	0.5263682260952388	2.1806447051788703e-06	0.0006265566091848678
ZNF799	0.464309311222723	1.5752316734249177e-06	0.0004970811995122145
ZNF443	0.5027633947114395	3.168988752560745e-05	0.003935426738433123
ZNF709	0.204029446258873	0.0002700218834342	0.013598740461660375
ZNF564	0.2363047844865799	6.122676842977298e-05	0.005979412776597793
RPL10P16	-0.2281761861515228	0.0008066498089635	0.02552349090569449
MAN2B1	-0.1448247447092212	5.804346381962229e-05	0.00577803415065347
WDR83	-0.1305053095874778	0.0004158404071455	0.017303017916834706
WDR83OS	-0.152225941284336	8.025506608600728e-05	0.006885927094610559
DHPS	-0.1388216900811822	2.447810955570761e-05	0.0034002772439317808
TNPO2	-0.0939838440983737	0.007733747961013	0.09767886235530808
ASNA1	-0.1236333296679736	0.0030348801046134	0.05637297538994718
GCDH	-0.1444598354254132	0.0004637617481063	0.018493558329159335
FARSA	-0.1169240448881898	0.0034460096371573	0.060745781136547196
CALR	-0.1665641454430126	0.005217437965808	0.07716889011904371
RAD23A	-0.2518757411898449	0.0004080788616263	0.01718969229467822
GADD45GIP1	-0.2085293287634413	9.521903635977222e-05	0.007494143619708625
TRMT1	-0.1565908656860143	0.0007704325505899	0.024887250770298117
CCDC130	-0.1307652532950108	0.0001699092393028	0.010317781081221868
C19orf53	-0.1453098625356857	0.0008044371275403	0.025502805845923376
CC2D1A	-0.1155506605563746	0.003695685040267	0.06320934937494666
EEF1DP1	-0.1984020343074734	0.0074896476242454	0.09607021689445604
SAMD1	-0.138568716538138	0.0080232890753031	0.09995604682769212
CTD-2189E23.1	0.2024707516596386	0.0025548587502335	0.0507686053229507
DDX39A	-0.1542924183183008	0.001786976550136	0.041284225063489
PKN1	-0.1398683271461979	0.0001835802794249	0.010822909950717214
PTGER1	-0.340409265004619	0.0002393832532481	0.012749668840312464
GIPC1	-0.1797248749534272	0.0052734522903283	0.07759099266074201
TECR	-0.1815696912007518	0.0007967128797855	0.02542949139219508
ZNF333	0.1635518978968693	0.003141304306071	0.057682504095872195
AKAP8L	-0.1281877264614781	0.0055543506356541	0.08009062596450835
WIZ	-0.1130591357850071	3.642329276087622e-05	0.004322653040003815
RASAL3	-0.172562125538616	0.0035415430204571	0.06167142474411291
CYP4F12	-0.3668332115448378	0.000152452867233	0.009811358885930037
LINC01835	-0.4479559694231703	0.0006839939964947	0.023090579898420636
LLNLF-158E9.1	0.2265641657765129	0.0045600718291248	0.07124008131374693
CTD-2013N17.7	0.1909281353323642	0.0075454699887935	0.09644633519742794
SLC35E1	-0.1412792959602326	3.9463152162360015e-05	0.004501736044175851
TMEM38A	0.2133318364451488	0.0064363006467915	0.0877110646304647
USE1	-0.1200449697323579	0.0034407612299004	0.06070391064056286
BABAM1	-0.216680423040854	1.1353387925651598e-05	0.0020939329514769326
INSL3	0.3043161746711584	0.0026377163385111	0.051538371636362906
JAK3	0.2146259827393981	0.0022574813613066	0.047146297810424606
RPL18A	-0.195495437474146	0.0006060690610284	0.0215828585646852
AC005796.2	0.2737949530763803	0.0017044485763653	0.040270389033254805
CCDC124	-0.2567553084202464	7.585098237321114e-06	0.0015856564261287275
IL12RB1	-0.2319625907552349	0.0003091655216744	0.01457318148549997
PIK3R2	-0.1345030715211212	0.0056430543959343	0.08095566152804703
KIAA1683	0.3132726595517944	0.0052702479961847	0.07759099266074201
JUND	-0.2760096396133818	0.0024209284946512	0.049140307073868225
SSBP4	-0.2262724020329891	0.000248524441271	0.012953818820890242
KXD1	-0.0686826446478831	0.0051057813793487	0.07622740701359275
UBA52	-0.3216140956022448	3.326602612715149e-05	0.004044674606533306
C19orf60	-0.2146541692642026	0.0001229872428686	0.008542136848196706
DDX49	-0.1504423814075585	1.321696400316336e-05	0.002334896940326768
ARMC6	-0.1006385280409819	0.0052810421511521	0.07760502102710509
NDUFA13	-0.1392620508195948	0.0016735737251002	0.03982701892459603
ATP13A1	-0.175246256872224	3.221641771622734e-05	0.003970109878023213
ZNF101	0.1185944687192732	0.0019682392876994	0.0437322422442351
ZNF14	0.1762775363088341	0.0066477180425833	0.0894313019666603
BNIP3P9	0.2765093790987501	0.0042131706897016	0.06812956584484293
ZNF253	0.246644767677165	2.9780310431075755e-06	0.0008128833535266438
ZNF93	0.3978018491782679	4.220534578531544e-09	2.8002284912609903e-06
ZNF682	0.2169496892670571	0.004734621073986	0.07299419194324873
ZNF90	0.5108214948213838	1.2976023613424436e-10	9.703932617863929e-08
AC006539.2	0.1359307664465013	0.0023418463357911	0.04820741899076461
CTC-260E6.6	0.2649844646020229	0.0021955029979703	0.04639194888531442
ZNF486	0.4155097250553826	1.934912576615502e-06	0.0005901159071653268
BNIP3P16	0.2623877671051768	0.000683306580281	0.023090579898420636
ZNF737	0.2865459657355359	0.0002720442272673	0.013649201121084021
ZNF626	0.233310086263232	0.0001152925847789	0.008207161268371383
ZNF66	0.2923315261493962	0.001426465202218	0.03638952725209582
ZNF85	0.3363356269004621	2.733230985620369e-05	0.0036842603942465967
ZNF430	0.1853195788507858	0.0014788414845325	0.037204107983224995
ZNF431	0.1261983746319172	0.0019590267168785	0.04359852691717533
ZNF493	0.2681013335494214	1.3413590193487144e-05	0.002354581079880547
CTD-2561J22.5	0.4031097035173439	0.0010343828547878	0.02965181752052236
ZNF429	0.4449711673518149	2.2099796875608092e-05	0.0032172589627551917
BNIP3P26	0.3607255166478473	0.0001407031928788	0.009298702350852844
ZNF43	0.1744011145334633	0.0004347776637032	0.01784615204277075
ZNF492	0.2867835580935426	0.0012451332619651	0.033239273856820906
ZNF723P	0.2382249509709003	0.0002760532408264	0.01371273750973142
ZNF91	0.2061539421475974	0.0001097485366454	0.008054042523494186
ZNF681	0.3150544385056142	0.0005250741583101	0.01997550414666549
RP11-255H23.2	0.3295416709722786	0.0009712745328293	0.02853077046222628
BNIP3P39	0.1078225622673171	0.0022406758243675	0.046938977207931915
ZNF254	0.5640341013087828	2.8716053442774086e-11	2.2719808544172796e-08
CTD-2017D11.1	0.3504615529583017	0.0016630607601032	0.03975082239832854
CTD-2017D11.2	0.4461454683407599	4.855826204883096e-06	0.0011426261386938705
BNIP3P40	0.3012200278405276	0.0008672202934437	0.026642256758400942
CTD-2027I19.3	0.2873589117058388	0.0025758666322841	0.050850048187925295
CTD-2027I19.2	0.507161484449144	0.0002983964558176	0.014327228949863166
CTC-459F4.6	0.2623602599485415	0.0027085535113406	0.05226771060131002
LINC00906	0.3456435032717231	0.0005644580922816	0.020708935600696983
PLEKHF1	-0.322149512280206	0.001314225021082	0.0344602172674873
AC007773.2	0.2966128143455606	0.0013333775015462	0.034789312159075124
DPY19L3	0.2985347614500014	0.0013271305087278	0.034698615293327614
TDRD12	0.2942971718513316	0.0064214546436932	0.08757436274928547
FAAP24	0.2101526145858613	0.0056569872213235	0.08105675758175657
PEPD	-0.1212252756925188	0.0023516088510665	0.04830010100364319
KCTD15	-0.1775308648229569	0.0005587866171049	0.02058128944331864
ZNF302	0.2270094035930261	0.0025706302931044	0.050850048187925295
ZNF181	0.2325545186705705	0.0063548983307436	0.08710183521766372
CTC-523E23.5	0.2376582618473002	0.0066833586515582	0.0897559447738906
SCN1B	0.2866728908084037	0.0008556680149275	0.02643612239440978
HPN	0.3781608540032777	0.0054851806911934	0.07941265998855411
FXYD5	-0.2075353708694342	4.151758659442015e-05	0.004654061781032001
USF2	-0.0797452994696297	0.0043550268010505	0.06951743366168096
U62631.5	0.2974572260878696	0.0040651617289608	0.06672006190170168
LINC01531	0.4153785375530147	0.0023437042257762	0.04822747873862583
RN7SL491P	0.2293006738668233	0.007788002675596	0.0980588106660524
AC002511.2	0.4203088987643829	0.0008789379935171	0.02682397706362929
AC002511.3	0.4348356510651837	0.0001444254715776	0.009397467633330558
FFAR2	0.2722003376461896	0.0070904169127644	0.09284933570897974
TMEM147	-0.1416064774980897	0.0002658246479244	0.013461873079303197
RBM42	-0.1195661107012268	0.0026003498951853	0.051173974882765476
ETV2	-0.1888157351671686	0.0045948426232519	0.07157165518293612
U2AF1L4	-0.1476573950398197	0.0012722031790842	0.03371490820903634
NFKBID	-0.3181170499941508	0.000470968147607	0.018671817802586307
AD000864.6	-0.2774679915925233	0.000214292695868	0.012002939969775838
HCST	-0.2154062880261761	0.0002691911783795	0.013569422724001535
POLR2I	-0.1523910003493142	0.0040550445401349	0.06669870187859128
AD001527.4	-0.2169329609003008	0.0033868008608591	0.060150413956383986
CAPNS1	-0.1967166930356406	6.7205697376455165e-06	0.001455910091736286
ZFP82	0.210195393742553	0.0014896963721759	0.037339533677606396
ZNF382	0.2465189750652739	0.0014824808238034	0.03721372339801592
ZNF829	0.2250901493307142	0.0021066382177435	0.045433948731707315
ZNF585A	0.1734964990359901	0.000143405590314	0.009384510366291177
ZNF585B	0.216784555950449	1.0030757078474882e-05	0.0019239582766519775
CTD-3220F14.3	0.2393342511197735	0.0005233940601623	0.019953302047751593
ZNF540	0.255704465221236	0.0004846117305472	0.01903193116724456
ZNF781	0.3500240184266887	0.0010884770542929	0.030661578610917443
ZNF607	0.2202594612352613	0.0008728387767845	0.026709649384652142
DPF1	-0.2431972821274601	0.0064145005179385	0.08752322226325883
PSMD8	-0.1400361610766239	1.4609420330624136e-05	0.0024866210296593445
EIF3K	-0.1762519932481491	1.9337299696471984e-06	0.0005901159071653268
CTD-2540F13.2	0.2564154575023367	0.0048765455413251	0.07421811379760798
ECH1	-0.1818582295925274	1.6646386282908278e-05	0.0026942118314624394
HNRNPL	-0.1534950767095501	1.2102338455056093e-05	0.0021949862489648577
SIRT2	-0.1472308841693963	4.582471106143075e-06	0.0010924290944391386
NFKBIB	-0.1048642022268106	0.0011949717972429	0.032504185528193515
SARS2	-0.2702381220903843	3.4374036579851676e-05	0.004142488752687114
PAK4	-0.1168042569340341	0.0018877318701854	0.04267290196983907
PLEKHG2	-0.2376533831515337	0.0001603128765201	0.010006032919218973
RPS16	-0.1650168374741356	0.0020687895436946	0.0449513178158256
SUPT5H	-0.1651016457613018	0.0001968000845217	0.01131855238357339
TIMM50	-0.1286556293694317	0.000492105692845	0.019179611913481862
CLC	-0.4836987044236706	0.0048403018597092	0.07393445974405277
PSMC4	-0.1452686805353208	7.192686649974114e-06	0.0015219501922301814
ZNF546	0.1716241514961161	0.0033658268513806	0.05994581234974649
MAP3K10	-0.2383838875510436	6.139676961113943e-06	0.0013625091246387494
TTC9B	-0.3692304643632659	2.1480972848976546e-05	0.003150999190966044
AKT2	-0.0934455280020534	0.0002968369947007	0.014307708447664257
C19orf47	-0.1192375317981385	0.0006683339015306	0.022789309401847917
SERTAD1	-0.1418414321878855	0.0058248710980711	0.08257371149984355
SPTBN4	-0.272126925234086	0.0011596478498596	0.03186084319050593
SNRPA	-0.2007495274065824	9.526090716577534e-05	0.007494143619708625
CYP2F2P	-0.2123515169051129	0.0035987413330736	0.06221786309551083
HNRNPUL1	-0.1135057279097088	0.0004615653829688	0.01845991017365035
TGFB1	-0.1343272689565069	0.0033480688914914	0.059805417731723334
ATP5SL	-0.09080571732455	0.0061188720524841	0.08525815801153956
LYPD4	-0.3083463515454253	0.0037416708641385	0.06360701170680805
RPS19	-0.1630816291677399	0.0072797985773522	0.09437633909636935
ZNF526	-0.1165647377130229	0.0003890099340854	0.01659127368874231
PAFAH1B3	-0.143830621929115	0.0028929077830621	0.0548352841941991
MIR8077	0.0153614071387509	0.005854904685762	0.08276306488998424
CTC-490G23.2	0.5032218375809293	0.0016386592607934	0.039450270769989505
CD177	0.5196906990269827	0.0052770877098414	0.07760502102710509
CTC-490G23.4	0.4677020246715707	0.000932796053417	0.027857331590886686
ETHE1	-0.1255793275032267	0.0061755561859617	0.08579406601091946
IRGQ	-0.3026960182972922	4.858423645989466e-05	0.005170196173135613
ZNF428	-0.3091069206949317	1.6569432779575825e-07	7.71695229072468e-05
SMG9	-0.1283069589496854	0.0028388312979231	0.05412425339361235
RP11-15A1.8	0.1968390911034147	0.0034359434051782	0.06070391064056286
ZNF230	0.3506724628880596	1.242806646070457e-05	0.0022245016531894555
ZNF222	0.3178290573278313	2.917214282680786e-05	0.0037668420764742417
ZNF223	0.2546848459318609	0.0002325844370916	0.012503807124821055
ZNF226	0.1634349206952415	0.0009561900491294	0.02826222369359621
ZNF229	0.377407194652711	8.322953462933475e-05	0.007080530781233438
ZNF180	0.2802393992702122	0.0001590056481197	0.009972084758573013
AC092066.1	0.1933224346252263	0.0027888739710098	0.05351501153791459
CEACAM19	0.1740810674149945	0.007791968066188	0.0980588106660524
ZNF296	-0.1384835551231975	0.0024984019557157	0.05012457438802934
PPP1R37	-0.1072758107652467	0.0075263019125554	0.09629543581697649
EML2	-0.1100908437682828	0.004786636012106	0.07350145508730395
BHMG1	-0.182967525029812	0.0025372679621232	0.05053430594244061
DMWD	-0.1690131423648809	0.0061303106947735	0.08537395955333543
SYMPK	-0.1318192036013517	0.0004697954687109	0.018638862084204545
MYPOP	-0.1063885300830702	0.0018354886723937	0.04189088528566759
DACT3	-0.3541386013267255	0.0001149624378683	0.008203960010596383
AP2S1	-0.1662117664207017	0.0017948759871512	0.04139664972140191
NAPA-AS1	-0.2414894576307311	0.0035809795339979	0.062021838426400175
NAPA	-0.1742804219062055	0.0003756727664347	0.016263860162730487
GLTSCR2	-0.1722720996980123	0.0035639373306586	0.06185320829845218
SELENOW	-0.1639176436818976	0.0003133776742354	0.01469949099899525
CARD8	0.2850942198588581	1.2607330035449588e-05	0.0022492135990041305
CTC-453G23.8	0.2404319610955043	0.0033489368773058	0.059805417731723334
CARD8-AS1	0.2925001423446575	0.0019097071177845	0.04297671873750132
EMP3	-0.1889738090572974	0.000191711413651	0.011147844243893897
KDELR1	-0.1548442148715744	0.0001575519746898	0.0099319600488055
RPL18	-0.1781085541884561	0.0013100710995855	0.03438523497387695
RASIP1	-0.3455469957213325	0.0020172955978641	0.044281544543062705
BAX	-0.1639967439641406	2.6560309068524207e-06	0.0007360306561770932
FTL	-0.179986156744055	0.0022108554737957	0.04659692888346653
RUVBL2	-0.1234110261059021	0.0058062369421134	0.0823742961386446
PIH1D1	-0.1092362725230886	0.0040370429657861	0.0666202986972484
RPL13A	-0.1424069687416131	0.0076506426110994	0.09710490549597905
RPS11	-0.1886880976134119	0.0004921370321094	0.019179611913481862
IRF3	-0.1598060880521393	6.300885499719593e-05	0.006066630356273228
PRMT1	-0.2079443215808551	7.180081898334822e-05	0.006500415107693111
CTB-33G10.1	-0.2098529237669667	0.0032995486430999	0.05947587543956068
AP2A1	-0.1240176157419685	0.0011878150007164	0.03240639506202384
PTOV1-AS1	0.1432540447940342	0.0013902428796069	0.03588405662222983
PNKP	-0.0883863885494607	0.0067130079723917	0.08989352986846731
TBC1D17	-0.1075112737089642	0.0070686991933954	0.09276308326101965
IL4I1	-0.4075567353744116	0.00621762901125	0.0860281672296092
NUP62	-0.1240167688252001	0.0012488012576453	0.033315477864795155
ZNF473	0.1197508782688281	0.0011897077495719	0.03242562429587077
EMC10	-0.1594679126450895	3.511662792134415e-07	0.0001441418760512797
SHANK1	-0.3610556234129664	0.0006691572463902	0.022803141320183393
KLK4	-0.2155773132786995	0.0063991524627466	0.08742305586743303
CTD-3187F8.15	0.4247146252771147	0.0058641113941967	0.08282886655420084
CLDND2	-0.2687616957742487	0.0039255005002962	0.06543539643119699
NKG7	-0.3657863098803136	0.0021614271147681	0.04605591692385727
SIGLEC8	-0.8333821316664657	1.1299590238422568e-05	0.0020910753569354738
ZNF175	0.1830585239785521	0.0009787428182412	0.02865904089315986
FPR2	0.3044964846617657	0.0011272639229456	0.03127011792756412
ZNF577	0.1628892980220703	0.001403039992262	0.03609586429599916
ZNF613	0.2427980509767183	0.0045679145127088	0.0712693881331234
ZNF350	0.2209154970991444	0.0004204725834681	0.017402910748059525
ZNF616	0.1816764447869678	0.0003365747019595	0.01532467567086991
PPP2R1A	-0.1260502062779864	0.0001046800001618	0.007893219017725118
ZNF578	0.3260967400689698	0.0006939389255252	0.023269971635302037
ZNF701	0.2106929677792056	0.0034780807869291	0.0610924666409374
ZNF137P	0.2674533629051318	0.0062755316685223	0.08660106795954738
ZNF28	0.1843771846645379	0.0074408568785905	0.09562411928343045
ZNF816	0.2149608796278008	0.0019079113548434	0.04297671873750132
ZNF347	0.1804673431435697	0.0011471538770847	0.03166098304237004
CTD-2245F17.3	0.3258664477305679	0.0002059124027064	0.011660964614676129
ZNF845	0.2522541085597412	0.0022844640462391	0.04749179787215726
ZNF525	0.1938307314777856	0.0041150969905805	0.0672608906915481
RNU6-980P	0.024800929932786	0.0025097335398392	0.050187316266264326
SEPT7P8	0.3848507354897584	0.0013830540169017	0.03574595441935226
CACNG8	-0.5089920276374917	4.184912999210865e-06	0.001028440743015301
CACNG6	-0.6710404040479165	1.4593940895704249e-05	0.0024866210296593445
NDUFA3	-0.1792593482203298	0.0001628724360754	0.010069685198446475
PRPF31	-0.1577410121154819	0.0001262985318646	0.008694690355046964
LENG1	-0.110216877814647	0.0047942208659463	0.0735530598468236
TSEN34	0.2069048199361682	0.0068389227131635	0.09086163756559304
LILRB3	0.2034960317222891	0.0052784378373495	0.07760502102710509
AC008984.7	0.4296899237086933	0.0042108847855837	0.06811277695246974
KIR2DL3	-0.4648194488183116	0.0080315576941952	0.09999870299068973
KIR2DS4	-0.5659491149078604	0.0060730979206493	0.08488032813212662
KIR3DL2	-0.620380800671365	0.0002262428803567	0.012300432912234654
NLRP7	0.3746723997700028	2.890055982527037e-07	0.00012043811923520305
NLRP2	0.4145566691992885	6.805364100092202e-09	4.370805140614512e-06
CTC-550B14.1	0.0643877324816669	0.0058969969927567	0.08320725247572337
PPP1R12C	-0.097962492304856	0.0008002080326537	0.02546038289019551
SYT5	0.3124781431978239	0.0036150600010141	0.062343194397820996
CTD-2587H24.10	0.3756895157217615	0.0004576985824636	0.01838714948525105
PPP6R1	-0.0846835804998538	0.0026012562335081	0.051173974882765476
HSPBP1	-0.1472945908657224	0.0063898154987539	0.0873699721920634
BRSK1	-0.2640300805739633	0.0031562629800164	0.05784224820311725
COX6B2	0.8334520626373624	2.9644709207096543e-08	1.6857957969102232e-05
TMEM238	-0.2591299316805315	0.0005003065008213	0.01938448012266601
RPL28	-0.2089468418046189	0.0001537220016126	0.009861329626363172
UBE2S	-0.2092949699616043	0.0048142033791727	0.07375021932289098
ZNF628	-0.2144427281761287	0.000132513595104	0.00896429019072809
ZNF580	-0.1544778462319258	0.0008036917010351	0.025502699443312807
ZNF581	-0.1620946139789794	4.2738665856588105e-05	0.004723055154742628
U2AF2	-0.1115079539853009	0.0002413995021958	0.012807076408039955
NLRP4	-0.2807620099105244	0.0017680354430492	0.04102087667382365
ZNF667	0.3122481948849458	0.0004666590732056	0.018581949033143776
AC007228.11	0.409282958420041	0.0001146001347914	0.008203960010596383
ZNF470	0.1734924881942991	0.0062079938383115	0.08602310151823178
SIGLEC31P	0.0142590949601809	0.005222845870468	0.077188999813978
ZNF835	0.2861848940712459	0.0025597528652926	0.05079681149474868
ZNF543	0.2007266276677499	0.003554195777467	0.0618325863236069
ZNF547	0.4218461461785427	2.9066835593121225e-05	0.0037668420764742417
ZNF419	0.1062287416996901	0.0061779124852265	0.08579406601091946
ZNF549	0.1686791976271794	0.0031630183985903	0.05786712480423648
ZNF776	0.3081420661586713	9.74143728245134e-05	0.00759720777319405
ZNF417	0.1518025813432455	0.0065492038268711	0.08869666448499205
ZNF606	0.2231966436378469	0.0029055977737394	0.05489456874325555
A1BG-AS1	0.1993253816032598	0.0007059673932275	0.02346075320081792
CTD-2619J13.5	0.3368978331356401	0.0003300407825112	0.0151154248312512
RPS5	-0.1721152610401912	0.0023135405364861	0.04789858081602415
CTD-2619J13.17	0.2887634632399216	0.0012064500028294	0.03253840375131927
TRIM28	-0.1673894370047057	0.0003243744743775	0.01501798550652872
UBE2M	-0.2074400146623423	3.7937793537125935e-05	0.004419313889774908
MZF1	-0.15442808292722	0.0001103574868956	0.00807591946997935
NRSN2	-0.2276074049913332	0.0026773651842642	0.051939966349592644
TRIB3	-0.1883018481184773	0.0044227600425373	0.07004706559895126
CSNK2A1	-0.0647035853943328	0.0011299558169191	0.03131296850621701
FAM110A	-0.2210283250182717	2.656007962375015e-05	0.003615879967131591
PSMF1	-0.1628946985757159	0.0052870559228724	0.07767248572159581
SDCBP2-AS1	0.2305211342610905	0.001272508665937	0.03371490820903634
RP11-314N13.3	0.2306121501948371	0.0031353143682925	0.05765007813870804
NSFL1C	0.1912994240653971	0.0059773144488954	0.0839755069942702
SIRPB2	0.3329405109885429	0.0021358632022226	0.045743838342776066
SIRPG-AS1	0.3157225871948131	0.0018394380285258	0.04194594856026753
RP4-673D20.3	0.3668231339357073	5.5232433865431675e-05	0.005614988881902506
RP5-968J1.1	0.2529745139268101	0.0051728321039215	0.07680044879447445
SIRPA	0.2933436923899394	0.003578909509832	0.062020509988374474
STK35	0.186687662903567	0.0066569116943082	0.0894888262043027
SNRPB	-0.130000840078474	0.0003357747631768	0.015301014917652643
IDH3B	-0.1757185228607777	5.838558421409309e-07	0.00022767041524398356
DDRGK1	-0.1303328178140458	0.0003073559910854	0.014511120947010837
ITPA	-0.1238748420370414	0.0014052136565858	0.03610043479545035
RNF24	0.2180027307792439	0.0007318012966408	0.02403760312046604
TMEM230	-0.0942986501091539	0.0010178976068931	0.02935376967291038
TMX4	0.2362521194014988	0.0014819313956222	0.03721372339801592
MKKS	0.1877781466616679	0.0026179216657945	0.05137034418702198
SLX4IP	0.1642907283408791	0.0007815120973732	0.02512093609358903
CRNKL1	0.160237203318501	0.0068575866216702	0.09097730070353727
RALGAPA2	0.3036981077203771	0.0004132545941825	0.01723483178427123
RPL41P1	-0.1618642322897896	0.0053365402865741	0.07800494602410275
RP4-753D10.5	0.5814114888461503	0.0001336684956243	0.00900124282955337
NXT1	-0.2533018166760793	0.002314309665996	0.04789858081602415
CST3	-0.227387297248599	0.0002231164638645	0.012202203548006847
ABHD12	-0.1825146724889191	0.0002648080796605	0.01345000009180135
FRG1CP	-0.5402039979026559	2.56596120266558e-15	2.594091740294803e-12
RARRES2P11	-0.1334585622269755	0.0034914554306373	0.0612485651893803
FRG1EP	-0.3422368275817347	0.0004891472523379	0.01911490823166116
LINC01597	-1.124212548140769	4.89444375634718e-26	6.517011549914762e-23
FRG1BP	-0.6160486776437011	6.762789958172239e-27	9.229855734913471e-24
HM13	-0.1664794931240819	8.750323463173119e-06	0.00177582772677155
COMMD7	-0.1338729038478135	8.50526985849709e-05	0.007182365003838777
PXMP4	0.1337844238830099	0.0041129770259237	0.0672463737044704
CHMP4B	-0.1252317561993146	0.0004731288438635	0.018730275449018268
GGT7	-0.1750411665163255	0.0078452776620995	0.09841696540691493
GSS	-0.1436646767745013	0.00145023237797	0.036806641551900623
MMP24-AS1	-0.1451104503630004	0.0007065042178734	0.02346075320081792
CEP250	-0.1132683240650611	0.0019699658018589	0.04373941554374675
ERGIC3	-0.1691478420809433	3.613398272016451e-07	0.0001461204729377201
TGIF2	-0.1253506804383595	0.0071072622832957	0.09295631590073763
DSN1	0.1465974661786156	0.0001210581560265	0.008451159659589114
SRC	-0.2469837210946739	0.0031584421606368	0.05785233152179576
CTNNBL1	-0.1428186562403958	0.0003228876798869	0.014963568947695792
MAFB	-0.1902909054684486	0.0062617424920733	0.08645448814548953
IFT52	-0.1026427551614711	0.0015527212175695	0.038460143697619846
OSER1-AS1	0.2167145662565667	0.001646633694731	0.039496057408943214
TTPAL	0.1155132454035386	0.0057364008402346	0.08180814907787023
SERINC3	0.1142006383709725	0.0039015300868935	0.06517381711859373
